timestamp,model,provider,context,iteration,program_id,input_tokens,output_tokens,prompt_tokens,completion_tokens,total_tokens,accepted_prediction_tokens,reasoning_tokens,rejected_prediction_tokens,cached_tokens,cache_creation_input_tokens,cache_read_input_tokens
1767033672.9858558,gpt-5-mini,openai,evolution,2968,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,58446,6541,58446,6541,64987,0,576,0,30592,,
1767033706.8697195,gpt-5-mini,openai,evolution,2969,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,63448,8136,63448,8136,71584,0,576,0,24576,,
1767033766.4451087,claude-sonnet-4-5,anthropic,evolution,2970,46742ec5-aaf2-4234-8cc8-58940fb3b89c,2,5846,,,5848,,,,,79302,0
1767033817.7270472,gpt-5-mini,openai,evolution,2971,0d1582a7-2664-4a4e-88a7-ce497a5437c3,51264,5819,51264,5819,57083,0,384,0,18304,,
1767033850.5464709,gpt-5-mini,openai,evolution,2972,f88c55b9-4b18-4124-8e53-6acc0e911467,57743,6783,57743,6783,64526,0,320,0,,,
1767033860.3247156,gpt-5-mini,openai,evolution,2973,1a44fec5-c988-47ca-8648-5c14a07ba45c,60459,6310,60459,6310,66769,0,640,0,32640,,
1767033900.442158,gpt-5-mini,openai,evolution,2974,04a74878-cdc1-4f32-8965-e0152d9f33d3,64456,4512,64456,4512,68968,0,768,0,,,
1767033997.4423707,gpt-5-mini,openai,evolution,2975,c561971d-9b16-49f8-8cf9-1331f96e78c6,58956,7696,58956,7696,66652,0,640,0,26496,,
1767034005.067519,gpt-5-mini,openai,evolution,2976,ff754803-083e-46c0-92b3-de15bbf215b1,63298,7123,63298,7123,70421,0,512,0,30592,,
1767034030.7557414,gpt-5-mini,openai,evolution,2977,222be5cb-1797-4132-b1d2-1c6904b1d9ae,61312,7088,61312,7088,68400,0,576,0,,,
1767034065.5249166,gpt-5-mini,openai,evolution,2978,b8648f73-9e92-41cd-a1a0-7732a4ec8021,53085,5952,53085,5952,59037,0,640,0,27520,,
1767034140.6781635,gpt-5-mini,openai,evolution,2979,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,68420,5107,68420,5107,73527,0,512,0,36864,,
1767034200.6333184,gpt-5-mini,openai,evolution,2980,1a44fec5-c988-47ca-8648-5c14a07ba45c,58989,7271,58989,7271,66260,0,512,0,,,
1767034229.3336916,gpt-5-mini,openai,evolution,2981,ff754803-083e-46c0-92b3-de15bbf215b1,69640,5674,69640,5674,75314,0,704,0,23552,,
1767034255.3696003,gpt-5-mini,openai,evolution,2982,6f02583f-ec28-4d3f-872d-19faf9717e58,62034,6056,62034,6056,68090,0,832,0,30592,,
1767034300.8808494,gpt-5-mini,openai,evolution,2983,87b44e98-fe7c-4b5a-ab08-9fb37946e5c4,52242,4559,52242,4559,56801,0,448,0,27520,,
1767034389.460549,gpt-5-mini,openai,evolution,2984,51c66df5-77ca-42e3-902d-69040d8c88c8,64795,5222,64795,5222,70017,0,640,0,36864,,
1767034408.569372,gpt-5-mini,openai,evolution,2985,c561971d-9b16-49f8-8cf9-1331f96e78c6,59524,6598,59524,6598,66122,0,512,0,32640,,
1767034443.6812847,gpt-5-mini,openai,evolution,2986,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,66358,5053,66358,5053,71411,0,704,0,,,
1767034494.1368651,gpt-5-mini,openai,evolution,2987,5741c20a-07ed-4fab-b6c8-b4a59263dd5a,60090,7595,60090,7595,67685,0,704,0,,,
1767034555.77611,gpt-5-mini,openai,evolution,2988,269d5be0-059e-41fa-bf74-cd5b04c8c751,52289,5838,52289,5838,58127,0,768,0,33664,,
1767034576.120214,gpt-5-mini,openai,evolution,2989,4607ff65-460f-4559-8a05-b95484b709b7,64786,6468,64786,6468,71254,0,384,0,36864,,
1767034586.3650174,gpt-5-mini,openai,evolution,2990,c561971d-9b16-49f8-8cf9-1331f96e78c6,59139,5179,59139,5179,64318,0,640,0,,,
1767034652.6918306,gpt-5-mini,openai,evolution,2991,ff754803-083e-46c0-92b3-de15bbf215b1,62872,7354,62872,7354,70226,0,384,0,30592,,
1767034676.6629593,gpt-5-mini,openai,evolution,2992,bc850702-1a32-4ff0-a81b-1761b7a7bafc,68447,5231,68447,5231,73678,0,448,0,36864,,
1767034741.2790456,gpt-5-mini,openai,evolution,2993,d63d718b-a746-4ada-9c53-726bc42d88bc,60965,6954,60965,6954,67919,0,384,0,30592,,
1767034768.897471,gpt-5-mini,openai,evolution,2994,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,65360,7721,65360,7721,73081,0,448,0,36864,,
1767034791.1437695,claude-sonnet-4-5,anthropic,evolution,2995,4a155b1c-78cd-4903-868d-f77a8ad56580,2,4843,,,4845,,,,,63481,0
1767034846.6455383,gpt-5-mini,openai,evolution,2996,3d56018e-c188-465d-9191-e221109bc7d1,58811,6819,58811,6819,65630,0,576,0,,,
1767034943.265226,gpt-5-mini,openai,evolution,2997,46742ec5-aaf2-4234-8cc8-58940fb3b89c,67989,5891,67989,5891,73880,0,768,0,23552,,
1767034950.6013892,gpt-5-mini,openai,evolution,2998,22d9d2f3-21d5-4110-850e-f72573fbad6b,57006,6792,57006,6792,63798,0,640,0,,,
1767034974.9792182,gpt-5-mini,openai,evolution,2999,c9729275-1b92-4d86-84a6-4ff879984835,52683,5435,52683,5435,58118,0,512,0,,,
1767035001.3720472,gpt-5-mini,openai,evolution,3000,6606652e-25bd-44f9-a7b7-e0bda3dd456b,68797,7349,68797,7349,76146,0,704,0,24576,,
1767035106.247219,gpt-5-mini,openai,evolution,3001,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,64823,7622,64823,7622,72445,0,512,0,23552,,
1767035124.6523526,gpt-5-mini,openai,evolution,3002,22d9d2f3-21d5-4110-850e-f72573fbad6b,61830,6400,61830,6400,68230,0,704,0,18304,,
1767035175.398975,gpt-5-mini,openai,evolution,3003,b8648f73-9e92-41cd-a1a0-7732a4ec8021,51131,5509,51131,5509,56640,0,512,0,27648,,
1767035263.3518581,gpt-5-mini,openai,evolution,3004,51c66df5-77ca-42e3-902d-69040d8c88c8,68247,5866,68247,5866,74113,0,384,0,36864,,
1767035297.256375,gpt-5-mini,openai,evolution,3005,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,70618,7800,70618,7800,78418,0,576,0,30592,,
1767035342.6831343,gpt-5-mini,openai,evolution,3006,c561971d-9b16-49f8-8cf9-1331f96e78c6,58822,6393,58822,6393,65215,0,384,0,,,
1767035387.3913953,gpt-5-mini,openai,evolution,3007,e1ba6310-75f9-4c46-a3c6-47952379662e,59142,6032,59142,6032,65174,0,512,0,18304,,
1767035432.654403,gpt-5-mini,openai,evolution,3008,0d1582a7-2664-4a4e-88a7-ce497a5437c3,52136,6371,52136,6371,58507,0,448,0,,,
1767035524.8814461,claude-sonnet-4-5,anthropic,evolution,3009,ff754803-083e-46c0-92b3-de15bbf215b1,2,7954,,,7956,,,,,84598,0
1767035557.4231534,gpt-5-mini,openai,evolution,3010,a5caf95f-f795-4960-9f58-a01384a5d1f7,65248,8192,65248,8192,73440,0,8192,0,36864,,
1767035589.8590329,gpt-5-mini,openai,evolution,3011,f9ec4a94-32ba-4e02-828e-2f905f3ee9cc,59118,4335,59118,4335,63453,0,384,0,,,
1767035606.9147484,gpt-5-mini,openai,evolution,3012,222be5cb-1797-4132-b1d2-1c6904b1d9ae,55975,5804,55975,5804,61779,0,448,0,18304,,
1767035659.9396114,gpt-5-mini,openai,evolution,3013,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,63393,6348,63393,6348,69741,0,448,0,36864,,
1767035718.1192093,gpt-5-mini,openai,evolution,3014,87b44e98-fe7c-4b5a-ab08-9fb37946e5c4,53198,5668,53198,5668,58866,0,512,0,53120,,
1767035811.4740047,gpt-5-mini,openai,evolution,3015,ff754803-083e-46c0-92b3-de15bbf215b1,66754,7316,66754,7316,74070,0,576,0,30592,,
1767035829.3677995,gpt-5-mini,openai,evolution,3016,d6f70752-17c7-4427-b44d-b76215ee605a,57862,7533,57862,7533,65395,0,448,0,,,
1767035852.6878843,gpt-5-mini,openai,evolution,3017,22d9d2f3-21d5-4110-850e-f72573fbad6b,59032,6491,59032,6491,65523,0,640,0,,,
1767035887.7312381,gpt-5-mini,openai,evolution,3018,4607ff65-460f-4559-8a05-b95484b709b7,66344,7099,66344,7099,73443,0,512,0,36864,,
1767035953.8732553,gpt-5-mini,openai,evolution,3019,ff754803-083e-46c0-92b3-de15bbf215b1,67516,6735,67516,6735,74251,0,704,0,,,
1767036046.9218996,gpt-5-mini,openai,evolution,3020,39140617-fd6b-4a09-8040-c0491fcc7099,52194,5266,52194,5266,57460,0,768,0,,,
1767036113.3863254,gpt-5-mini,openai,evolution,3021,9978f949-52c1-4af6-b520-ae816a272f57,59723,7628,59723,7628,67351,0,448,0,,,
1767036178.915287,gpt-5-mini,openai,evolution,3022,eec4b022-8538-4d7f-9d1d-4f382aacf908,68732,6370,68732,6370,75102,0,384,0,36864,,
1767036189.4198642,gpt-5-mini,openai,evolution,3023,c561971d-9b16-49f8-8cf9-1331f96e78c6,59960,7062,59960,7062,67022,0,448,0,19328,,
1767036364.9617271,gpt-5-mini,openai,evolution,3024,603b2695-500c-4e67-a9de-f0b3fbf6e81e,58817,4757,58817,4757,63574,0,704,0,,,
1767036370.440071,gpt-5-mini,openai,evolution,3025,1a44fec5-c988-47ca-8648-5c14a07ba45c,62259,3618,62259,3618,65877,0,512,0,,,
1767036392.763302,gpt-5-mini,openai,evolution,3026,1fd80fb4-b85d-4a22-bf8e-c25e7c1e0ce6,64801,6001,64801,6001,70802,0,704,0,24576,,
1767036470.1231287,gpt-5-mini,openai,evolution,3027,ff754803-083e-46c0-92b3-de15bbf215b1,68473,5712,68473,5712,74185,0,768,0,30592,,
1767036501.458797,gpt-5-mini,openai,evolution,3028,e1ba6310-75f9-4c46-a3c6-47952379662e,55238,7065,55238,7065,62303,0,704,0,,,
1767036609.239569,gpt-5-mini,openai,evolution,3030,8dec4ab7-7a5a-4b3a-8c2f-4f46b96fecca,64528,1894,64528,1894,66422,0,640,0,23552,,
1767036664.5787225,claude-sonnet-4-5,anthropic,evolution,3029,0d1582a7-2664-4a4e-88a7-ce497a5437c3,2,5396,,,5398,,,,,62692,0
1767036664.639324,gpt-5-mini,openai,evolution,3031,4607ff65-460f-4559-8a05-b95484b709b7,66199,7263,66199,7263,73462,0,512,0,36864,,
1767036687.715956,gpt-5-mini,openai,evolution,3032,46742ec5-aaf2-4234-8cc8-58940fb3b89c,61120,3846,61120,3846,64966,0,512,0,36864,,
1767036788.951472,gpt-5-mini,openai,evolution,3033,222be5cb-1797-4132-b1d2-1c6904b1d9ae,57504,5371,57504,5371,62875,0,1152,0,30592,,
1767036810.647793,gpt-5-mini,openai,evolution,3034,661357cb-e4be-4081-abc9-20fe5fd85797,56601,4775,56601,4775,61376,0,384,0,,,
1767036840.2522163,gpt-5-mini,openai,evolution,3035,4607ff65-460f-4559-8a05-b95484b709b7,66525,6370,66525,6370,72895,0,640,0,24576,,
1767036896.9118083,gpt-5-mini,openai,evolution,3036,a1891f4d-5639-4d43-abad-6d181828dd3b,51274,6174,51274,6174,57448,0,704,0,,,
1767036999.531358,gpt-5-mini,openai,evolution,3037,04a74878-cdc1-4f32-8965-e0152d9f33d3,68432,5964,68432,5964,74396,0,384,0,41856,,
1767037000.0551126,gpt-5-mini,openai,evolution,3038,1a44fec5-c988-47ca-8648-5c14a07ba45c,59112,5601,59112,5601,64713,0,384,0,19328,,
1767037100.0553794,gpt-5-mini,openai,evolution,3039,22d9d2f3-21d5-4110-850e-f72573fbad6b,58015,5207,58015,5207,63222,0,768,0,30592,,
1767037181.0248182,claude-sonnet-4-5,anthropic,evolution,3040,4a155b1c-78cd-4903-868d-f77a8ad56580,2,6783,,,6785,,,,,62668,0
1767037193.0638049,gpt-5-mini,openai,evolution,3041,46742ec5-aaf2-4234-8cc8-58940fb3b89c,60710,7776,60710,7776,68486,0,448,0,23552,,
1767037268.7822928,claude-sonnet-4-5,anthropic,evolution,3042,222be5cb-1797-4132-b1d2-1c6904b1d9ae,2,8050,,,8052,,,,,73990,0
1767037282.8984015,claude-sonnet-4-5,anthropic,evolution,3043,9978f949-52c1-4af6-b520-ae816a272f57,2,6190,,,6192,,,,,71718,0
1767037340.8661125,gpt-5-mini,openai,evolution,3044,51c66df5-77ca-42e3-902d-69040d8c88c8,66537,6482,66537,6482,73019,0,768,0,36864,,
1767037391.4099274,gpt-5-mini,openai,evolution,3046,46742ec5-aaf2-4234-8cc8-58940fb3b89c,68837,4687,68837,4687,73524,0,1152,0,23552,,
1767037438.9361188,claude-sonnet-4-5,anthropic,evolution,3045,9978f949-52c1-4af6-b520-ae816a272f57,2,6404,,,6406,,,,,74718,0
1767037453.6958828,gpt-5-mini,openai,evolution,3047,681d6b75-899b-4522-99ee-c475d02f3c5f,53302,5744,53302,5744,59046,0,576,0,,,
1767037536.7402613,claude-sonnet-4-5,anthropic,evolution,3048,e1ba6310-75f9-4c46-a3c6-47952379662e,2,6368,,,6370,,,,,74264,0
1767037559.0750427,gpt-5-mini,openai,evolution,3049,9978f949-52c1-4af6-b520-ae816a272f57,57064,6889,57064,6889,63953,0,576,0,32640,,
1767037661.4040394,gpt-5-mini,openai,evolution,3050,6606652e-25bd-44f9-a7b7-e0bda3dd456b,66713,6280,66713,6280,72993,0,832,0,36864,,
1767037701.048384,gpt-5-mini,openai,evolution,3052,4b69c41f-1096-45c6-bd02-440b77e1c9de,60342,4974,60342,4974,65316,0,704,0,24576,,
1767037705.0095336,claude-sonnet-4-5,anthropic,evolution,3051,c811cfd5-c611-4a79-bb6f-95eb9f8ffe68,2,4782,,,4784,,,,,62295,0
1767037823.4723697,gpt-5-mini,openai,evolution,3053,f9ec4a94-32ba-4e02-828e-2f905f3ee9cc,60488,4712,60488,4712,65200,0,704,0,,,
1767037879.8956354,gpt-5-mini,openai,evolution,3054,0db3a192-45f9-4ef2-8c4f-bc11abfae3b9,61106,5078,61106,5078,66184,0,832,0,,,
1767037955.8187103,claude-sonnet-4-5,anthropic,evolution,3055,eec4b022-8538-4d7f-9d1d-4f382aacf908,2,5429,,,5431,,,,,85390,0
1767038016.4615133,gpt-5-mini,openai,evolution,3056,b8648f73-9e92-41cd-a1a0-7732a4ec8021,52200,4934,52200,4934,57134,0,512,0,27520,,
1767038064.1447845,gpt-5-mini,openai,evolution,3057,1a44fec5-c988-47ca-8648-5c14a07ba45c,58784,4970,58784,4970,63754,0,576,0,32640,,
1767038087.1977596,gpt-5-mini,openai,evolution,3059,bc850702-1a32-4ff0-a81b-1761b7a7bafc,64184,4669,64184,4669,68853,0,448,0,,,
1767038099.6227603,gpt-5-mini,openai,evolution,3058,a1891f4d-5639-4d43-abad-6d181828dd3b,51201,6481,51201,6481,57682,0,448,0,,,
1767038143.4633994,gpt-5-mini,openai,evolution,3061,c561971d-9b16-49f8-8cf9-1331f96e78c6,60214,5557,60214,5557,65771,0,448,0,32640,,
1767038158.8765366,claude-sonnet-4-5,anthropic,evolution,3060,46742ec5-aaf2-4234-8cc8-58940fb3b89c,2,6441,,,6443,,,,,77415,0
1767038278.3758616,gpt-5-mini,openai,evolution,3062,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,63702,7274,63702,7274,70976,0,832,0,18304,,
1767038334.0988917,gpt-5-mini,openai,evolution,3064,9978f949-52c1-4af6-b520-ae816a272f57,57450,7055,57450,7055,64505,0,384,0,,,
1767038336.4239163,gpt-5-mini,openai,evolution,3063,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,65864,7314,65864,7314,73178,0,512,0,36864,,
1767038361.8416831,gpt-5-mini,openai,evolution,3066,46742ec5-aaf2-4234-8cc8-58940fb3b89c,64792,6376,64792,6376,71168,0,576,0,23552,,
1767038389.9520135,claude-sonnet-4-5,anthropic,evolution,3065,4a155b1c-78cd-4903-868d-f77a8ad56580,2,5664,,,5666,,,,,63329,0
1767038532.8021731,gpt-5-mini,openai,evolution,3068,6606652e-25bd-44f9-a7b7-e0bda3dd456b,63413,5890,63413,5890,69303,0,640,0,41856,,
1767038536.3363621,claude-sonnet-4-5,anthropic,evolution,3067,288e2eeb-0df9-4bc8-9c78-893fd489499a,2,4236,,,4238,,,,,77448,0
1767038550.2700853,gpt-5-mini,openai,evolution,3069,ff754803-083e-46c0-92b3-de15bbf215b1,65781,6386,65781,6386,72167,0,576,0,23552,,
1767038594.7359743,claude-sonnet-4-5,anthropic,evolution,3070,5489e9ba-ef2d-491c-9612-edbc9a174cec,2,4066,,,4068,,,,,75110,0
1767038634.8527405,gpt-5-mini,openai,evolution,3071,87b44e98-fe7c-4b5a-ab08-9fb37946e5c4,52563,5943,52563,5943,58506,0,832,0,18304,,
1767038686.8952231,gpt-5-mini,openai,evolution,3073,075439a3-768a-4362-8f81-3dfe0bf32bdd,58060,7144,58060,7144,65204,0,512,0,,,
1767038707.5990608,claude-sonnet-4-5,anthropic,evolution,3072,a5caf95f-f795-4960-9f58-a01384a5d1f7,2,7800,,,7802,,,,,81698,0
1767038851.1407993,gpt-5-mini,openai,evolution,3075,1a44fec5-c988-47ca-8648-5c14a07ba45c,60600,7153,60600,7153,67753,0,448,0,,,
1767038862.0456324,gpt-5-mini,openai,evolution,3074,46742ec5-aaf2-4234-8cc8-58940fb3b89c,65801,7739,65801,7739,73540,0,448,0,23552,,
1767038910.0603032,gpt-5-mini,openai,evolution,3076,0d1582a7-2664-4a4e-88a7-ce497a5437c3,50905,5763,50905,5763,56668,0,704,0,27520,,
1767038928.3609886,gpt-5-mini,openai,evolution,3077,4b69c41f-1096-45c6-bd02-440b77e1c9de,58093,7440,58093,7440,65533,0,512,0,18304,,
1767039019.098571,gpt-5-mini,openai,evolution,3078,51c66df5-77ca-42e3-902d-69040d8c88c8,66537,5152,66537,5152,71689,0,768,0,24576,,
1767039054.669186,gpt-5-mini,openai,evolution,3079,9978f949-52c1-4af6-b520-ae816a272f57,58532,4908,58532,4908,63440,0,512,0,19328,,
1767039110.4945927,gpt-5-mini,openai,evolution,3081,46742ec5-aaf2-4234-8cc8-58940fb3b89c,68430,6681,68430,6681,75111,0,768,0,23552,,
1767039120.76135,gpt-5-mini,openai,evolution,3082,b8648f73-9e92-41cd-a1a0-7732a4ec8021,52018,5278,52018,5278,57296,0,896,0,,,
1767039141.6440244,claude-sonnet-4-5,anthropic,evolution,3080,51c66df5-77ca-42e3-902d-69040d8c88c8,2,7765,,,7767,,,,,80038,0
1767039273.078437,gpt-5-mini,openai,evolution,3083,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,61680,6735,61680,6735,68415,0,512,0,24576,,
1767039288.9692607,gpt-5-mini,openai,evolution,3084,1a44fec5-c988-47ca-8648-5c14a07ba45c,60246,6956,60246,6956,67202,0,576,0,,,
1767039299.453216,gpt-5-mini,openai,evolution,3085,c811cfd5-c611-4a79-bb6f-95eb9f8ffe68,52077,5830,52077,5830,57907,0,448,0,,,
1767039437.2674165,gpt-5-mini,openai,evolution,3088,9978f949-52c1-4af6-b520-ae816a272f57,59427,7039,59427,7039,66466,0,384,0,32640,,
1767039437.626331,gpt-5-mini,openai,evolution,3087,ff754803-083e-46c0-92b3-de15bbf215b1,66007,6994,66007,6994,73001,0,832,0,30592,,
1767039446.120286,gpt-5-mini,openai,evolution,3089,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,63533,5584,63533,5584,69117,0,640,0,,,
1767039495.847084,claude-sonnet-4-5,anthropic,evolution,3086,4607ff65-460f-4559-8a05-b95484b709b7,2,7137,,,7139,,,,84900,0,84900
1767039516.2584136,gpt-5-mini,openai,evolution,3090,269d5be0-059e-41fa-bf74-cd5b04c8c751,52440,3175,52440,3175,55615,0,576,0,27520,,
1767039579.1577992,gpt-5-mini,openai,evolution,3092,a1891f4d-5639-4d43-abad-6d181828dd3b,50720,5086,50720,5086,55806,0,640,0,18304,,
1767039614.3041368,gpt-5-mini,openai,evolution,3093,1a44fec5-c988-47ca-8648-5c14a07ba45c,60552,7504,60552,7504,68056,0,448,0,19328,,
1767039645.4213612,claude-sonnet-4-5,anthropic,evolution,3091,46742ec5-aaf2-4234-8cc8-58940fb3b89c,2,7946,,,7948,,,,,85093,0
1767039677.714467,gpt-5-mini,openai,evolution,3094,4198aff9-87fd-49b7-90ba-856191fe0368,59158,5230,59158,5230,64388,0,640,0,30592,,
1767039764.485799,gpt-5-mini,openai,evolution,3095,eec4b022-8538-4d7f-9d1d-4f382aacf908,65197,6516,65197,6516,71713,0,384,0,42880,,
1767039836.1456058,gpt-5-mini,openai,evolution,3096,39140617-fd6b-4a09-8040-c0491fcc7099,50708,6153,50708,6153,56861,0,512,0,18304,,
1767039836.708426,gpt-5-mini,openai,evolution,3097,9978f949-52c1-4af6-b520-ae816a272f57,58532,5750,58532,5750,64282,0,384,0,,,
1767039869.4345665,gpt-5-mini,openai,evolution,3098,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,66683,4952,66683,4952,71635,0,768,0,30592,,
1767039911.7960942,gpt-5-mini,openai,evolution,3099,6f02583f-ec28-4d3f-872d-19faf9717e58,60628,4575,60628,4575,65203,0,768,0,37888,,
1767039975.5708642,claude-sonnet-4-5,anthropic,evolution,3100,0db3a192-45f9-4ef2-8c4f-bc11abfae3b9,2,6515,,,6517,,,,,80910,0
1767040038.8245504,gpt-5-mini,openai,evolution,3101,eec4b022-8538-4d7f-9d1d-4f382aacf908,68866,3986,68866,3986,72852,0,576,0,36864,,
1767040073.7128446,gpt-5-mini,openai,evolution,3103,269d5be0-059e-41fa-bf74-cd5b04c8c751,51560,4007,51560,4007,55567,0,640,0,27520,,
1767040081.1686811,gpt-5-mini,openai,evolution,3102,9978f949-52c1-4af6-b520-ae816a272f57,58786,7340,58786,7340,66126,0,448,0,32640,,
1767040137.8924775,gpt-5-mini,openai,evolution,3104,6f02583f-ec28-4d3f-872d-19faf9717e58,60766,7660,60766,7660,68426,0,704,0,30592,,
1767040249.0468729,gpt-5-mini,openai,evolution,3105,ff754803-083e-46c0-92b3-de15bbf215b1,66605,7425,66605,7425,74030,0,384,0,30592,,
1767040268.4852648,gpt-5-mini,openai,evolution,3107,b8648f73-9e92-41cd-a1a0-7732a4ec8021,51977,4574,51977,4574,56551,0,640,0,,,
1767040326.8341055,gpt-5-mini,openai,evolution,3108,c561971d-9b16-49f8-8cf9-1331f96e78c6,60797,4787,60797,4787,65584,0,384,0,37888,,
1767040332.101779,claude-sonnet-4-5,anthropic,evolution,3106,bc850702-1a32-4ff0-a81b-1761b7a7bafc,2,8144,,,8146,,,,,81831,0
1767040414.5890145,gpt-5-mini,openai,evolution,3109,0f39c2a5-f80e-4bd5-a3f3-bc88da9b0b5e,63003,5553,63003,5553,68556,0,1344,0,30592,,
1767040472.0803902,gpt-5-mini,openai,evolution,3110,6b53e583-b792-47e5-b2ab-b0d8cc4b944d,50432,5974,50432,5974,56406,0,576,0,,,
1767040480.5365286,gpt-5-mini,openai,evolution,3111,46742ec5-aaf2-4234-8cc8-58940fb3b89c,68131,6466,68131,6466,74597,0,384,0,,,
1767040537.4971008,gpt-5-mini,openai,evolution,3112,661357cb-e4be-4081-abc9-20fe5fd85797,59318,6211,59318,6211,65529,0,704,0,32640,,
1767040616.0004692,gpt-5-mini,openai,evolution,3113,51c66df5-77ca-42e3-902d-69040d8c88c8,66690,6674,66690,6674,73364,0,512,0,36864,,
1767040616.6425035,gpt-5-mini,openai,evolution,3114,f8cd3d70-d02e-4233-b4a4-67ed5fc7db25,58987,7149,58987,7149,66136,0,832,0,,,
1767040682.6080601,gpt-5-mini,openai,evolution,3115,39140617-fd6b-4a09-8040-c0491fcc7099,50970,5077,50970,5077,56047,0,512,0,27520,,
1767040805.0926898,claude-sonnet-4-5,anthropic,evolution,3116,46742ec5-aaf2-4234-8cc8-58940fb3b89c,2,8192,,,8194,,,,,81971,0
1767040808.6115005,claude-sonnet-4-5,anthropic,evolution,3117,075439a3-768a-4362-8f81-3dfe0bf32bdd,2,6390,,,6392,,,,,73078,0
1767040861.6424685,gpt-5-mini,openai,evolution,3118,6606652e-25bd-44f9-a7b7-e0bda3dd456b,66154,7013,66154,7013,73167,0,384,0,36864,,
1767040862.5816965,gpt-5-mini,openai,evolution,3119,4bc0d9f3-d6f9-46ff-beaf-58b2021b3ae8,69609,6528,69609,6528,76137,0,384,0,,,
1767040924.126556,claude-sonnet-4-5,anthropic,evolution,3120,4b69c41f-1096-45c6-bd02-440b77e1c9de,2,7386,,,7388,,,,,73693,0
1767040963.4322598,gpt-5-mini,openai,evolution,3121,39140617-fd6b-4a09-8040-c0491fcc7099,50048,5270,50048,5270,55318,0,448,0,27520,,
1767041075.6712997,gpt-5-mini,openai,evolution,3122,9978f949-52c1-4af6-b520-ae816a272f57,58376,7420,58376,7420,65796,0,512,0,32640,,
1767041087.844414,gpt-5-mini,openai,evolution,3124,e1ba6310-75f9-4c46-a3c6-47952379662e,57463,6528,57463,6528,63991,0,640,0,24576,,
1767041135.8061185,gpt-5-mini,openai,evolution,3125,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,67283,6994,67283,6994,74277,0,512,0,23552,,
1767041143.2130525,claude-sonnet-4-5,anthropic,evolution,3123,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,2,7252,,,7254,,,,,83261,0
1767041291.4937568,gpt-5-mini,openai,evolution,3126,6b53e583-b792-47e5-b2ab-b0d8cc4b944d,51845,4866,51845,4866,56711,0,448,0,32640,,
1767041321.2819202,gpt-5-mini,openai,evolution,3127,661357cb-e4be-4081-abc9-20fe5fd85797,60819,6453,60819,6453,67272,0,704,0,32640,,
1767041345.4050455,gpt-5-mini,openai,evolution,3129,857f7c73-2fbd-4148-843f-c58ff3ef2992,65823,5737,65823,5737,71560,0,512,0,,,
1767041379.7386923,claude-sonnet-4-5,anthropic,evolution,3128,22d9d2f3-21d5-4110-850e-f72573fbad6b,2,6865,,,6867,,,,,75893,0
1767041419.5586405,claude-sonnet-4-5,anthropic,evolution,3130,46742ec5-aaf2-4234-8cc8-58940fb3b89c,2,6537,,,6539,,,,,83029,0
1767041487.3520234,gpt-5-mini,openai,evolution,3131,1a44fec5-c988-47ca-8648-5c14a07ba45c,58263,7855,58263,7855,66118,0,512,0,32640,,
1767041563.4064004,claude-sonnet-4-5,anthropic,evolution,3132,4a155b1c-78cd-4903-868d-f77a8ad56580,2,5555,,,5557,,,,,62739,0
1767041563.802715,claude-sonnet-4-5,anthropic,evolution,3133,4198aff9-87fd-49b7-90ba-856191fe0368,2,5604,,,5606,,,,,73894,0
1767041586.6617715,gpt-5-mini,openai,evolution,3134,a0fefa3b-3ef2-48e1-8beb-1f1d898e48d4,67199,7783,67199,7783,74982,0,512,0,36864,,
1767041707.6529095,gpt-5-mini,openai,evolution,3136,661357cb-e4be-4081-abc9-20fe5fd85797,62463,5124,62463,5124,67587,0,512,0,,,
1767041708.2530901,gpt-5-mini,openai,evolution,3135,f2cfb1b2-0701-4b64-a8e8-0d40503ce768,66690,6610,66690,6610,73300,0,576,0,23552,,
1767041778.881424,gpt-5-mini,openai,evolution,3137,39140617-fd6b-4a09-8040-c0491fcc7099,50367,6209,50367,6209,56576,0,384,0,33664,,
1767041812.5793324,gpt-5-mini,openai,evolution,3138,4b69c41f-1096-45c6-bd02-440b77e1c9de,56337,6587,56337,6587,62924,0,512,0,,,
1767041927.226547,gpt-5-mini,openai,evolution,3139,4607ff65-460f-4559-8a05-b95484b709b7,68415,6904,68415,6904,75319,0,576,0,36864,,
